mes_ano,tipo,evento,valor,macro_categoria,origem
2026-04,receita,FUNDO OBRAS,2.04,,xls
2026-04,receita,FUNDO OBRAS,2.18,,xls
2026-04,receita,FUNDO OBRAS,2.83,,xls
2026-04,receita,FUNDO OBRAS,2.18,,xls
2026-04,receita,FUNDO OBRAS,2.04,,xls
2026-04,receita,FUNDO OBRAS,2.07,,xls
2026-04,receita,FUNDO OBRAS,2.04,,xls
2026-04,receita,FUNDO OBRAS,3.17,,xls
2026-04,receita,FUNDO OBRAS,2.13,,xls
2026-04,receita,FUNDO OBRAS,2.06,,xls
2026-04,receita,FUNDO OBRAS,2.03,,xls
2026-04,receita,FUNDO OBRAS,2.06,,xls
2026-04,receita,FUNDO OBRAS,2.04,,xls
2026-04,receita,FUNDO OBRAS,2.03,,xls
2026-04,receita,FUNDO OBRAS,2.04,,xls
2026-04,receita,FUNDO OBRAS,1.98,,xls
2026-04,receita,FUNDO OBRAS,2.29,,xls
2026-04,receita,FUNDO OBRAS,1.98,,xls
2026-04,receita,FUNDO OBRAS,1.98,,xls
2026-04,receita,FUNDO OBRAS,1.98,,xls
2026-04,receita,FUNDO OBRAS,2.13,,xls
2026-04,receita,FUNDO OBRAS,3.11,,xls
2026-04,receita,FUNDO OBRAS,2.13,,xls
2026-04,receita,FUNDO OBRAS,1.98,,xls
2026-04,receita,FUNDO OBRAS,2.04,,xls
2026-04,receita,FUNDO OBRAS,2.04,,xls
2026-04,receita,REC.ALUG.DEPÓSITO,10.0,,xls
2026-04,receita,REC.ALUG.DEPÓSITO,10.0,,xls
2026-04,receita,REC.TAXA USO BOX,290.0,,xls
2026-04,receita,REC.ALUG.DEPÓSITO,20.0,,xls
2026-04,receita,REC.ALUG.DEPÓSITO,20.0,,xls
2026-04,receita,REC.ALUG.DEPÓSITO,20.0,,xls
2026-04,receita,REC.ALUG.DEPÓSITO,10.0,,xls
2026-04,receita,REC.TAXA USO BOX,290.0,,xls
2026-04,receita,REC.ALUG.DEPÓSITO,20.0,,xls
2026-04,receita,REC.ALUG.DEPÓSITO,20.0,,xls
2026-04,receita,REC.ALUG.DEPÓSITO,20.0,,xls
2026-04,receita,REC.ALUG.DEPÓSITO,20.0,,xls
2026-05,despesa,PG.TX.FIN.SD.DEV.04/2026,912.0,,xls
2026-05,receita,REC.CONDOMÍNIO,434.87,,xls
2026-05,receita,REC.CONDOMÍNIO,265.12,,xls
2026-05,receita,REC.CONDOMÍNIO,263.83,,xls
2026-05,receita,REC.CONDOMÍNIO,253.95,,xls
2026-05,receita,REC.CONDOMÍNIO,719.74,,xls
2026-05,receita,REC.CONDOMÍNIO,261.18,,xls
2026-05,receita,REC.CONDOMÍNIO,426.31,,xls
2026-05,receita,REC.CONDOMÍNIO,265.12,,xls
2026-05,receita,REC.CONDOMÍNIO,259.2,,xls
2026-05,receita,REC.CONDOMÍNIO,405.92,,xls
2026-05,receita,REC.CONDOMÍNIO,363.16,,xls
2026-05,receita,REC.CONDOMÍNIO,719.74,,xls
2026-05,receita,REC.CONDOMÍNIO,867.77,,xls
2026-05,receita,REC.CONDOMÍNIO,719.74,,xls
2026-05,receita,REC.CONDOMÍNIO,398.01,,xls
2026-05,receita,REC. MULTA,5.59,,xls
2026-05,receita,REC.CONDOMÍNIO,267.49,,xls
2026-05,receita,REC.CONDOMÍNIO,406.58,,xls
2026-05,receita,REC.CONDOMÍNIO,363.16,,xls
2026-05,receita,REC.CONDOMÍNIO,253.95,,xls
2026-05,receita,REC.CONDOMÍNIO,426.31,,xls
2026-05,receita,REC.CONDOMÍNIO,261.18,,xls
2026-05,receita,REC.CONDOMÍNIO,405.92,,xls
2026-05,receita,REC.CONDOMÍNIO,278.29,,xls
2026-05,receita,REC.CONDOMÍNIO,261.18,,xls
2026-05,receita,REC.CONDOMÍNIO,426.31,,xls
2026-05,receita,REC.CONDOMÍNIO,363.16,,xls
2026-05,receita,REC.CONDOMÍNIO,261.18,,xls
2026-05,receita,REC. MULTA,6.12,,xls
2026-05,receita,REC.CONDOMÍNIO,293.12,,xls
2026-05,receita,REC.CONDOMÍNIO,272.38,,xls
2026-05,receita,REC.CONDOMÍNIO,361.85,,xls
2026-05,receita,REC.CONDOMÍNIO,398.01,,xls
2026-05,receita,REC.CONDOMÍNIO,259.2,,xls
2026-05,receita,REC.CONDOMÍNIO,361.85,,xls
2026-05,receita,REC.CONDOMÍNIO,398.01,,xls
2026-05,receita,REC.CONDOMÍNIO,278.29,,xls
2026-05,receita,REC.CONDOMÍNIO,363.16,,xls
2026-05,receita,REC.CONDOMÍNIO,719.74,,xls
2026-05,receita,REC.CONDOMÍNIO,261.18,,xls
2026-05,receita,REC.CONDOMÍNIO,278.29,,xls
2026-05,receita,REC.CONDOMÍNIO,263.83,,xls
2026-05,receita,REC.CONDOMÍNIO,261.18,,xls
2026-05,receita,REC.CONDOMÍNIO,6624.02,,xls
2026-05,receita,REC.CONDOMÍNIO,261.18,,xls
2026-05,receita,REC.CONDOMÍNIO,263.83,,xls
2026-05,receita,REC.CONDOMÍNIO,426.31,,xls
2026-05,despesa,PG.SEGURO INCÊNDIO,1544.55,,xls
2026-05,despesa,PG.TRANSAÇÕES BCO.TED,31.5,,xls
2026-05,receita,REC. MULTA,7.96,,xls
2026-05,receita,REC.CONDOMÍNIO,381.13,,xls
2026-05,receita,REC.CONDOMÍNIO,455.26,,xls
2026-05,receita,REC.CONDOMÍNIO,292.77,,xls
2026-05,receita,REC.CONDOMÍNIO,261.18,,xls
2026-05,receita,REC.CONDOMÍNIO,261.18,,xls
2026-05,receita,REC.CONDOMÍNIO,398.01,,xls
2026-05,receita,REC.CONDOMÍNIO,261.18,,xls
2026-05,receita,REC.CONDOMÍNIO,363.16,,xls
2026-05,receita,REC.CONDOMÍNIO,574.35,,xls
2026-05,receita,REC.CONDOMÍNIO,897.37,,xls
2026-05,receita,REC.CONDOMÍNIO,263.83,,xls
2026-05,receita,REC.CONDOMÍNIO,719.74,,xls
2026-05,receita,REC.CONDOMÍNIO,398.01,,xls
2026-05,receita,REC.CONDOMÍNIO,265.12,,xls
2026-05,receita,REC.MULTA+C.M.+JRS.,38.72,,xls
2026-05,receita,REC.CONDOMÍNIO,447.38,,xls
2026-05,despesa,PG.SÍNDICO PROF.,3871.0,,xls
2026-05,despesa,PG.DECLARAÇÃO PMPA/ISSQNDEC,40.0,,xls
2026-05,despesa,PG.ISSQN,960.39,,xls
2026-05,receita,REC.CONDOMÍNIO,259.2,,xls
2026-05,receita,REC.CONDOMÍNIO,300.0,,xls
2026-05,receita,REC.CONDOMÍNIO,324.35,,xls
2026-05,receita,REC.CONDOMÍNIO,259.2,,xls
2026-05,receita,REC.CONDOMÍNIO,272.38,,xls
2026-05,receita,REC.CONDOMÍNIO,259.2,,xls
2026-05,receita,REC.CONDOMÍNIO,398.01,,xls
2026-05,receita,REC.CONDOMÍNIO,363.16,,xls
2026-05,receita,REC.CONDOMÍNIO,867.77,,xls
2026-05,receita,REC.CONDOMÍNIO,405.92,,xls
2026-05,receita,REC.CONDOMÍNIO,265.12,,xls
2026-05,receita,REC.CONDOMÍNIO,272.38,,xls
2026-05,receita,REC.CONDOMÍNIO,574.35,,xls
2026-05,receita,REC.CONDOMÍNIO,259.2,,xls
2026-05,receita,REC.CONDOMÍNIO,363.16,,xls
2026-05,receita,REC.CONDOMÍNIO,719.74,,xls
2026-05,receita,REC.CONDOMÍNIO,261.18,,xls
2026-05,receita,REC.CONDOMÍNIO,263.83,,xls
2026-05,receita,REC.CONDOMÍNIO,272.38,,xls
2026-05,receita,REC.CONDOMÍNIO,426.31,,xls
2026-05,receita,REC.CONDOMÍNIO,426.31,,xls
2026-05,receita,REC.CONDOMÍNIO,398.01,,xls
2026-05,receita,REC.CONDOMÍNIO,363.16,,xls
2026-05,receita,REC.CONDOMÍNIO,719.74,,xls
2026-05,receita,REC.CONDOMÍNIO,263.83,,xls
2026-05,receita,REC.CONDOMÍNIO,261.18,,xls
2026-05,receita,REC.CONDOMÍNIO,265.12,,xls
2026-05,receita,REC.CONDOMÍNIO,272.38,,xls
2026-05,receita,REC.CONDOMÍNIO,259.2,,xls
2026-05,receita,REC.CONDOMÍNIO,398.01,,xls
2026-05,receita,REC.CONDOMÍNIO,719.74,,xls
2026-05,receita,REC.CONDOMÍNIO,261.18,,xls
2026-05,receita,REC.CONDOMÍNIO,405.92,,xls
2026-05,receita,REC.CONDOMÍNIO,263.83,,xls
2026-05,receita,REC.CONDOMÍNIO,253.95,,xls
2026-05,receita,REC.CONDOMÍNIO,426.31,,xls
2026-05,receita,REC.CONDOMÍNIO,361.85,,xls
2026-05,receita,REC.CONDOMÍNIO,719.74,,xls
2026-05,receita,REC.CONDOMÍNIO,398.01,,xls
2026-05,receita,REC.CONDOMÍNIO,261.18,,xls
2026-05,receita,REC.CONDOMÍNIO,265.12,,xls
2026-05,receita,REC.CONDOMÍNIO,272.38,,xls
2026-05,receita,REC.CONDOMÍNIO,259.2,,xls
2026-05,receita,REC.CONDOMÍNIO,398.01,,xls
2026-05,receita,REC.CONDOMÍNIO,361.85,,xls
2026-05,receita,REC.CONDOMÍNIO,398.01,,xls
2026-05,receita,REC.CONDOMÍNIO,405.92,,xls
2026-05,receita,REC.CONDOMÍNIO,261.18,,xls
2026-05,receita,REC.CONDOMÍNIO,253.95,,xls
2026-05,receita,REC.CONDOMÍNIO,272.38,,xls
2026-05,receita,REC.CONDOMÍNIO,259.2,,xls
2026-05,receita,REC.CONDOMÍNIO,493.41,,xls
2026-05,receita,REC.CONDOMÍNIO,261.18,,xls
2026-05,receita,REC.CONDOMÍNIO,405.92,,xls
2026-05,receita,REC.CONDOMÍNIO,265.12,,xls
2026-05,receita,REC.CONDOMÍNIO,278.29,,xls
2026-05,receita,REC.CONDOMÍNIO,259.2,,xls
2026-05,receita,REC.CONDOMÍNIO,398.01,,xls
2026-05,receita,REC.CONDOMÍNIO,363.16,,xls
2026-05,receita,REC.CONDOMÍNIO,907.89,,xls
2026-05,receita,REC.CONDOMÍNIO,261.18,,xls
2026-05,receita,REC.CONDOMÍNIO,263.83,,xls
2026-05,receita,REC.CONDOMÍNIO,272.38,,xls
2026-05,receita,REC.CONDOMÍNIO,278.29,,xls
2026-05,despesa,PG.SERV.PORTARIA,19441.57,,xls
2026-05,despesa,PG.SERV.LIMP.,5357.68,,xls
2026-05,receita,REC. MULTA,5.31,,xls
2026-05,receita,REC.CONDOMÍNIO,261.18,,xls
2026-05,receita,REC.CONDOMÍNIO,278.29,,xls
2026-05,receita,REC.CONDOMÍNIO,719.74,,xls
2026-05,receita,REC.CONDOMÍNIO,261.18,,xls
2026-05,receita,REC.CONDOMÍNIO,261.18,,xls
2026-05,receita,REC.CONDOMÍNIO,278.29,,xls
2026-05,receita,REC.CONDOMÍNIO,398.01,,xls
2026-05,receita,REC. MULTA,7.36,,xls
2026-05,receita,REC.CONDOMÍNIO,361.85,,xls
2026-05,receita,REC.CONDOMÍNIO,265.12,,xls
2026-05,receita,REC.CONDOMÍNIO,719.74,,xls
2026-05,receita,REC.CONDOMÍNIO,261.18,,xls
2026-05,receita,REC. MULTA,10.97,,xls
2026-05,receita,REC.CONDOMÍNIO,253.95,,xls
2026-05,receita,REC.CONDOMÍNIO,278.29,,xls
2026-05,receita,REC.CONDOMÍNIO,361.85,,xls
2026-05,receita,REC. MULTA,5.17,,xls
2026-05,receita,REC.CONDOMÍNIO,253.95,,xls
2026-05,receita,REC.CONDOMÍNIO,261.18,,xls
2026-05,receita,REC. MULTA,5.39,,xls
2026-05,receita,REC.CONDOMÍNIO,265.12,,xls
2026-05,receita,REC.CONDOMÍNIO,261.18,,xls
2026-05,receita,REC.MULTA+C.M.+JRS.,22.82,,xls
2026-05,receita,REC.CONDOMÍNIO,268.66,,xls
2026-05,receita,REC.MULTA+C.M.+JRS.,10.82,,xls
2026-05,receita,REC.CONDOMÍNIO,267.49,,xls
2026-05,receita,REC.MULTA+C.M.+JRS.,10.39,,xls
2026-05,receita,REC.CONDOMÍNIO,275.1,,xls
2026-05,receita,REC. MULTA,6.04,,xls
2026-05,receita,REC.CONDOMÍNIO,296.71,,xls
2026-05,receita,REC. MULTA,5.57,,xls
2026-05,receita,REC.CONDOMÍNIO,253.95,,xls
2026-05,receita,REC.MULTA+C.M.+JRS.,11.8,,xls
2026-05,receita,REC.CONDOMÍNIO,312.53,,xls
2026-05,receita,REC.MULTA+C.M.+JRS.,10.39,,xls
2026-05,receita,REC.CONDOMÍNIO,275.1,,xls
2026-05,receita,REC.MULTA+C.M.+JRS.,38.6,,xls
2026-05,receita,REC.CONDOMÍNIO,440.2,,xls
2026-05,receita,REC.MULTA+C.M.+JRS.,26.32,,xls
2026-05,receita,REC.CONDOMÍNIO,419.23,,xls
2026-05,despesa,PG.ADTO.SALÁRIO,199.31,,xls
2026-05,despesa,PG.ADTO.SALÁRIO,300.0,,xls
2026-05,despesa,ÁGUA/ESGOTO,10058.4,,xls
2026-05,despesa,PG.MANUT.ELEVADOR,938.23,,xls
2026-05,despesa,PG.REP.ELEVADOR,308.33,,xls
2026-05,despesa,PG.REP.ELEVADOR,370.0,,xls
2026-05,despesa,PG.REP.ELEVADOR,263.43,,xls
2026-05,despesa,E-CONSIGNADO CLT CONDS.,251.73,,xls
2026-05,despesa,PG.FGTS,359.66,,xls
2026-05,despesa,PG. SENSOR,347.68,,xls
2026-05,despesa,PG.REP.HIDRÁULICO,383.68,,xls
2026-05,despesa,PG.DARF INSS(E-SOCIAL/REINF),6841.94,,xls
2026-05,receita,REC.MULTA+C.M.+JRS.,10.39,,xls
2026-05,receita,REC.CONDOMÍNIO,275.1,,xls
2026-05,despesa,PG.ELAB-REINF/E-SOCIAL/IMPOSTOS,88.0,,xls
2026-05,receita,REC.MULTA+C.M.+JRS.,28.64,,xls
2026-05,receita,REC.CONDOMÍNIO,758.11,,xls
2026-05,despesa,PG.VALE TRANSPORTE,1287.24,,xls
2026-05,despesa,PG.RETIRADA,470.0,,xls
2026-05,despesa,PG.REP.BOMBAS,698.4,,xls
2026-05,despesa,PG.PINTURA,1500.0,,xls
2026-05,despesa,PG.SÍNDICO PROF.,3871.0,,xls
2026-05,despesa,PG.REPAROS,1561.92,,xls
2026-05,despesa,PG.IMPRESSÕES/FOTOC.,21.0,,xls
2026-05,despesa,PG.SECOVIMED,175.32,,xls
2026-05,despesa,REEMB.MAT.EXPEDIENTE,119.68,,xls
2026-05,despesa,TAXA AUXILIAR ADMINISTRACAO,1196.68,,xls
2026-05,despesa,PG.VALE REFEIÇÃO/ALIMENTAÇÃO,200.0,,xls
2026-05,receita,REC.CONDOMÍNIO,542.6,,xls
2026-05,receita,REC.CONDOMÍNIO,287.22,,xls
2026-05,receita,REC.MULTA+C.M.+JRS.,192.48,,xls
2026-05,receita,REC.CONDOMÍNIO,596.65,,xls
2026-05,despesa,PG. INTERNET,124.06,,xls
2026-05,despesa,PG.CEEE,69.24,,xls
2026-05,despesa,PG.CEEE,1122.9,,xls
2026-05,despesa,PG.CEEE,991.72,,xls
2026-05,despesa,PG.REMESSA DOCTOS.,24.3,,xls
2026-05,receita,REC.CONDOMÍNIO,287.22,,xls
2026-05,despesa,PG.REMESSA DOCTOS.,9.2,,xls
2026-05,despesa,PG.TARIFA BANCO COBRANÇA,717.6,,xls
2026-05,receita,REC.CONDOMÍNIO,478.22,,xls
2026-05,receita,REC.CONDOMÍNIO,446.39,,xls
2026-05,receita,REC.CONDOMÍNIO,437.69,,xls
2026-05,despesa,PG.SEG.VIDA FUNC.05/2026,283.98,,xls
2026-05,despesa,PG.FOLHA FUNC.BCO.,22.0,,xls
2026-05,despesa,PG.SALÁRIO,1618.71,,xls
2026-05,despesa,PG.SALÁRIO,1699.83,,xls
2026-05,receita,REC. MULTA,5.31,,xls
2026-05,receita,REC.CONDOMÍNIO,261.18,,xls
2026-05,receita,REC.CONDOMÍNIO,321.96,,xls
2026-05,receita,REC.CONDOMÍNIO,446.39,,xls
2026-05,despesa,PG.REP.GESSO,890.0,,xls
2026-05,receita,VALOR,1766.7,,xls
2026-05,despesa,REC.DEVOLUÇÃO,834.74,,xls
2026-05,receita,13º SALARIO,12.72,,xls
2026-05,receita,DIF.SALARIAL,4.12,,xls
2026-05,receita,DIF.SALARIAL,2.51,,xls
2026-05,receita,DIF.SALARIAL,2.5,,xls
2026-05,receita,DIF.SALARIAL,2.41,,xls
2026-05,receita,DIF.SALARIAL,6.82,,xls
2026-05,receita,DIF.SALARIAL,2.48,,xls
2026-05,receita,DIF.SALARIAL,4.04,,xls
2026-05,receita,DIF.SALARIAL,2.51,,xls
2026-05,receita,DIF.SALARIAL,2.46,,xls
2026-05,receita,DIF.SALARIAL,3.85,,xls
2026-05,receita,DIF.SALARIAL,3.44,,xls
2026-05,receita,DIF.SALARIAL,6.82,,xls
2026-05,receita,DIF.SALARIAL,8.23,,xls
2026-05,receita,DIF.SALARIAL,6.82,,xls
2026-05,receita,DIF.SALARIAL,3.77,,xls
2026-05,receita,DIF.SALARIAL,2.41,,xls
2026-05,receita,DIF.SALARIAL,3.85,,xls
2026-05,receita,DIF.SALARIAL,3.44,,xls
2026-05,receita,DIF.SALARIAL,2.41,,xls
2026-05,receita,DIF.SALARIAL,4.04,,xls
2026-05,receita,DIF.SALARIAL,2.48,,xls
2026-05,receita,DIF.SALARIAL,3.85,,xls
2026-05,receita,DIF.SALARIAL,2.64,,xls
2026-05,receita,DIF.SALARIAL,2.48,,xls
2026-05,receita,DIF.SALARIAL,4.04,,xls
2026-05,receita,DIF.SALARIAL,3.44,,xls
2026-05,receita,DIF.SALARIAL,2.48,,xls
2026-05,receita,DIF.SALARIAL,2.64,,xls
2026-05,receita,DIF.SALARIAL,2.58,,xls
2026-05,receita,DIF.SALARIAL,3.43,,xls
2026-05,receita,DIF.SALARIAL,3.77,,xls
2026-05,receita,DIF.SALARIAL,2.46,,xls
2026-05,receita,DIF.SALARIAL,3.43,,xls
2026-05,receita,DIF.SALARIAL,3.77,,xls
2026-05,receita,DIF.SALARIAL,2.64,,xls
2026-05,receita,DIF.SALARIAL,3.44,,xls
2026-05,receita,DIF.SALARIAL,6.82,,xls
2026-05,receita,DIF.SALARIAL,2.48,,xls
2026-05,receita,DIF.SALARIAL,2.64,,xls
2026-05,receita,DIF.SALARIAL,2.5,,xls
2026-05,receita,DIF.SALARIAL,2.48,,xls
2026-05,receita,DIF.SALARIAL,63.13,,xls
2026-05,receita,DIF.SALARIAL,2.48,,xls
2026-05,receita,DIF.SALARIAL,2.5,,xls
2026-05,receita,DIF.SALARIAL,4.04,,xls
2026-05,receita,DIF.SALARIAL,3.43,,xls
2026-05,receita,DIF.SALARIAL,4.32,,xls
2026-05,receita,DIF.SALARIAL,2.77,,xls
2026-05,receita,DIF.SALARIAL,2.48,,xls
2026-05,receita,DIF.SALARIAL,2.48,,xls
2026-05,receita,DIF.SALARIAL,3.77,,xls
2026-05,receita,DIF.SALARIAL,2.48,,xls
2026-05,receita,DIF.SALARIAL,3.44,,xls
2026-05,receita,DIF.SALARIAL,5.44,,xls
2026-05,receita,DIF.SALARIAL,8.51,,xls
2026-05,receita,DIF.SALARIAL,2.5,,xls
2026-05,receita,DIF.SALARIAL,6.82,,xls
2026-05,receita,DIF.SALARIAL,3.77,,xls
2026-05,receita,DIF.SALARIAL,2.51,,xls
2026-05,receita,DIF.SALARIAL,2.46,,xls
2026-05,receita,DIF.SALARIAL,2.84,,xls
2026-05,receita,DIF.SALARIAL,3.07,,xls
2026-05,receita,DIF.SALARIAL,2.46,,xls
2026-05,receita,DIF.SALARIAL,2.58,,xls
2026-05,receita,DIF.SALARIAL,2.46,,xls
2026-05,receita,DIF.SALARIAL,3.77,,xls
2026-05,receita,DIF.SALARIAL,3.44,,xls
2026-05,receita,DIF.SALARIAL,8.23,,xls
2026-05,receita,DIF.SALARIAL,3.85,,xls
2026-05,receita,DIF.SALARIAL,2.51,,xls
2026-05,receita,DIF.SALARIAL,2.58,,xls
2026-05,receita,DIF.SALARIAL,5.44,,xls
2026-05,receita,DIF.SALARIAL,2.46,,xls
2026-05,receita,DIF.SALARIAL,3.44,,xls
2026-05,receita,DIF.SALARIAL,6.82,,xls
2026-05,receita,DIF.SALARIAL,2.48,,xls
2026-05,receita,DIF.SALARIAL,2.5,,xls
2026-05,receita,DIF.SALARIAL,2.58,,xls
2026-05,receita,DIF.SALARIAL,4.04,,xls
2026-05,receita,DIF.SALARIAL,4.04,,xls
2026-05,receita,DIF.SALARIAL,3.77,,xls
2026-05,receita,DIF.SALARIAL,3.44,,xls
2026-05,receita,DIF.SALARIAL,6.82,,xls
2026-05,receita,DIF.SALARIAL,2.5,,xls
2026-05,receita,DIF.SALARIAL,2.48,,xls
2026-05,receita,DIF.SALARIAL,2.51,,xls
2026-05,receita,DIF.SALARIAL,2.58,,xls
2026-05,receita,DIF.SALARIAL,2.46,,xls
2026-05,receita,DIF.SALARIAL,3.77,,xls
2026-05,receita,DIF.SALARIAL,6.82,,xls
2026-05,receita,DIF.SALARIAL,2.48,,xls
2026-05,receita,DIF.SALARIAL,3.85,,xls
2026-05,receita,DIF.SALARIAL,2.5,,xls
2026-05,receita,DIF.SALARIAL,2.41,,xls
2026-05,receita,DIF.SALARIAL,4.04,,xls
2026-05,receita,DIF.SALARIAL,3.43,,xls
2026-05,receita,DIF.SALARIAL,6.82,,xls
2026-05,receita,DIF.SALARIAL,3.77,,xls
2026-05,receita,DIF.SALARIAL,2.48,,xls
2026-05,receita,DIF.SALARIAL,2.51,,xls
2026-05,receita,DIF.SALARIAL,2.58,,xls
2026-05,receita,DIF.SALARIAL,2.46,,xls
2026-05,receita,DIF.SALARIAL,3.77,,xls
2026-05,receita,DIF.SALARIAL,3.43,,xls
2026-05,receita,DIF.SALARIAL,3.77,,xls
2026-05,receita,DIF.SALARIAL,3.85,,xls
2026-05,receita,DIF.SALARIAL,2.48,,xls
2026-05,receita,DIF.SALARIAL,2.41,,xls
2026-05,receita,DIF.SALARIAL,2.58,,xls
2026-05,receita,DIF.SALARIAL,2.46,,xls
2026-05,receita,DIF.SALARIAL,4.68,,xls
2026-05,receita,DIF.SALARIAL,2.48,,xls
2026-05,receita,DIF.SALARIAL,3.85,,xls
2026-05,receita,DIF.SALARIAL,2.51,,xls
2026-05,receita,DIF.SALARIAL,2.64,,xls
2026-05,receita,DIF.SALARIAL,2.46,,xls
2026-05,receita,DIF.SALARIAL,3.77,,xls
2026-05,receita,DIF.SALARIAL,3.44,,xls
2026-05,receita,DIF.SALARIAL,8.61,,xls
2026-05,receita,DIF.SALARIAL,2.48,,xls
2026-05,receita,DIF.SALARIAL,2.5,,xls
2026-05,receita,DIF.SALARIAL,2.58,,xls
2026-05,receita,DIF.SALARIAL,2.64,,xls
2026-05,receita,DIF.SALARIAL,2.48,,xls
2026-05,receita,DIF.SALARIAL,2.64,,xls
2026-05,receita,DIF.SALARIAL,6.82,,xls
2026-05,receita,DIF.SALARIAL,2.48,,xls
2026-05,receita,DIF.SALARIAL,2.48,,xls
2026-05,receita,DIF.SALARIAL,2.64,,xls
2026-05,receita,DIF.SALARIAL,3.77,,xls
2026-05,receita,DIF.SALARIAL,3.43,,xls
2026-05,receita,DIF.SALARIAL,2.51,,xls
2026-05,receita,DIF.SALARIAL,6.82,,xls
2026-05,receita,DIF.SALARIAL,2.48,,xls
2026-05,receita,DIF.SALARIAL,2.41,,xls
2026-05,receita,DIF.SALARIAL,2.64,,xls
2026-05,receita,DIF.SALARIAL,3.43,,xls
2026-05,receita,DIF.SALARIAL,2.41,,xls
2026-05,receita,DIF.SALARIAL,2.48,,xls
2026-05,receita,DIF.SALARIAL,2.51,,xls
2026-05,receita,DIF.SALARIAL,2.48,,xls
2026-05,receita,DIF.SALARIAL,2.41,,xls
2026-05,receita,DIF.SALARIAL,2.48,,xls
2026-05,receita,DIF.SALARIAL,2.81,,xls
2026-05,receita,DIF.SALARIAL,2.41,,xls
2026-05,receita,DIF.SALARIAL,2.81,,xls
2026-05,receita,DIF.SALARIAL,2.48,,xls
2026-05,receita,DIF.SALARIAL,3.77,,xls
2026-05,receita,DIF.SALARIAL,3.77,,xls
2026-05,receita,DIF.SALARIAL,2.48,,xls
2026-05,receita,DIF.SALARIAL,6.82,,xls
2026-05,receita,DIF.SALARIAL,4.68,,xls
2026-05,receita,DIF.SALARIAL,2.48,,xls
2026-05,receita,DIF.SALARIAL,2.48,,xls
2026-05,receita,DIF.SALARIAL,4.12,,xls
2026-05,receita,DIF.SALARIAL,3.85,,xls
2026-05,receita,DIF.SALARIAL,3.77,,xls
2026-05,receita,DIF.SALARIAL,2.48,,xls
2026-05,receita,DIF.SALARIAL,2.77,,xls
2026-05,receita,DIF.SALARIAL,3.85,,xls
2026-05,despesa,VALOR,1766.7,,xls
2026-05,receita,REC.CH.EXTRA FÉRIAS,7.54,,xls
2026-05,receita,REC.CH.EXTRA FÉRIAS,8.27,,xls
2026-05,receita,REC.CH.EXTRA FÉRIAS,10.75,,xls
2026-05,receita,REC.CH.EXTRA FÉRIAS,7.54,,xls
2026-05,receita,REC.CH.EXTRA FÉRIAS,7.54,,xls
2026-05,receita,REC.CH.EXTRA FÉRIAS,7.76,,xls
2026-05,receita,REC.CH.EXTRA FÉRIAS,8.81,,xls
2026-05,receita,REC.CH.EXTRA FÉRIAS,7.76,,xls
2026-05,receita,REC.CH.EXTRA FÉRIAS,11.82,,xls
2026-05,receita,REC.CH.EXTRA FÉRIAS,11.82,,xls
2026-05,receita,REC.CH.EXTRA FÉRIAS,7.76,,xls
2026-05,receita,REC.CH.EXTRA FÉRIAS,21.38,,xls
2026-05,receita,FUNDO OBRAS,3.4,,xls
2026-05,receita,FUNDO OBRAS,2.07,,xls
2026-05,receita,FUNDO OBRAS,2.06,,xls
2026-05,receita,FUNDO OBRAS,1.98,,xls
2026-05,receita,FUNDO OBRAS,5.63,,xls
2026-05,receita,FUNDO OBRAS,2.04,,xls
2026-05,receita,FUNDO OBRAS,3.33,,xls
2026-05,receita,FUNDO OBRAS,2.07,,xls
2026-05,receita,FUNDO OBRAS,2.03,,xls
2026-05,receita,FUNDO OBRAS,3.17,,xls
2026-05,receita,FUNDO OBRAS,2.84,,xls
2026-05,receita,FUNDO OBRAS,5.63,,xls
2026-05,receita,FUNDO OBRAS,6.78,,xls
2026-05,receita,FUNDO OBRAS,5.63,,xls
2026-05,receita,FUNDO OBRAS,3.11,,xls
2026-05,receita,FUNDO OBRAS,1.98,,xls
2026-05,receita,FUNDO OBRAS,3.18,,xls
2026-05,receita,FUNDO OBRAS,2.84,,xls
2026-05,receita,FUNDO OBRAS,1.98,,xls
2026-05,receita,FUNDO OBRAS,3.33,,xls
2026-05,receita,FUNDO OBRAS,2.04,,xls
2026-05,receita,FUNDO OBRAS,3.17,,xls
2026-05,receita,FUNDO OBRAS,2.18,,xls
2026-05,receita,FUNDO OBRAS,2.04,,xls
2026-05,receita,FUNDO OBRAS,3.33,,xls
2026-05,receita,FUNDO OBRAS,2.84,,xls
2026-05,receita,FUNDO OBRAS,2.04,,xls
2026-05,receita,FUNDO OBRAS,2.18,,xls
2026-05,receita,FUNDO OBRAS,2.13,,xls
2026-05,receita,FUNDO OBRAS,2.83,,xls
2026-05,receita,FUNDO OBRAS,3.11,,xls
2026-05,receita,FUNDO OBRAS,2.03,,xls
2026-05,receita,FUNDO OBRAS,2.83,,xls
2026-05,receita,FUNDO OBRAS,3.11,,xls
2026-05,receita,FUNDO OBRAS,2.18,,xls
2026-05,receita,FUNDO OBRAS,2.84,,xls
2026-05,receita,FUNDO OBRAS,5.63,,xls
2026-05,receita,FUNDO OBRAS,2.04,,xls
2026-05,receita,FUNDO OBRAS,2.18,,xls
